,Date,XAUINR BGN Curncy-Gold Index,INMSM1 Index-India Money Supply M1,PBINBSI Index-Price/Book -India Sensex 30,PEINB30 Index-Price/Earnings Ratio for the Sensex 30 Index,GIND10YR Index-India Govt Bond Generic Bid Yield 10 Year,GIND5YR Index-India Govt Bond Generic Bid Yield 5 Year,GIND4YR Index-India Govt Bond Generic Bid Yield 4 Year,GIND3YR Index-India Govt Bond Generic Bid Yield 3 Year,GIND1YR Index-India Govt Bond Generic Bid Yield 1 Year,INRPYLPD Index-Reserve Bank of India REPO Rate Policy (Daily),BCOPAAA0 Index-Bloomberg FIMMDA India Corporate Bond Curve AAA 10 Year,INFFFIDE Index-India Fiscal Deficit,USDINR Curncy-USDINR Spot Exchange Rate - Price of 1 USD in INR,INMFEQNT Index-India Mutual Fund Net Equity,FIINNET Index-India Net Foreign Equity Investment INR,DXY Curncy-Dollar Index,IRSWO1 Curncy-INR SWAP ONSH OIS 1Y,IRSWO5 Curncy-INR SWAP ONSH OIS 5Y,NIFTY Index-Forward P/E (12M Forward),NSE500 Index-Forward PE for Fiscal Year 3,BSE500 Index-Forward P/E (12M Forward),BSE500 Index-Forward PE for Fiscal Year 3,JBDCINR Index-J.P. Morgan India CPI-Based Real Broad Effective Exchange Rate,INPIINDY Index-india industrial production,INFDTO$Y Index-india monthly fdi,RBIBKRTE Index-RBI interest rate,INMSM3Y Index-INDIA M3 MONEY SUPPLY,INMSM1Y Index-INDIA M1 MONEY SUPPLY,ECOYBINN Index-INDIA TRADE BALANCE,5346629 Index-IMF INDIA PPI (PRODUCER PRICES INDEX),INMORES$ Index-Foreign Reserves India (USD),INBGRIW Index-Rural India Wage,INTXDITA Index-India Tax Collections,MIGININD Index-Migrant Remmitance Inflow,GHDIHDIN Index-India HDI,5349B34 Index-India GNI (Gross National Income),BELTINPG Index-India forecast GDP growth,BSE500 Index-Price Earnings Ratio (P/E),NSE500 Index-Price Earnings Ratio (P/E),BSE500 Index-Price to Book Ratio,NSE500 Index-Price to Book Ratio,NSE500 Index-EBITDA,BSE500 Index-Adjusted Price/Sales ratio,NSE500 Index-Adjusted Price/Sales ratio,NSE500 Index-P/S RATIO,BSE500 Index-P/S RATIO,MXIN000G Index-Price Earnings Ratio (P/E),MXIN000G Index-Price to Book Ratio,MXIN000G Index-P/S RATIO,MXIN000G Index-Dividend Yield (Actuals),MXIN000V Index-Price Earnings Ratio (P/E),MXIN000V Index-Price to Book Ratio,MXIN000V Index-P/S RATIO,MXIN000V Index-Dividend Yield (Actuals),SPBSMIP Index-Price Earnings Ratio (P/E),SPBSMIP Index-Price to Book Ratio,SPBSMIP Index-P/S RATIO,SPBSMIP Index-Dividend Yield (Actuals),SPB25SIP Index-Price Earnings Ratio (P/E),SPB25SIP Index-Price to Book Ratio,SPB25SIP Index-P/S RATIO,SPB25SIP Index-Dividend Yield (Actuals),NSE100 Index-Price Earnings Ratio (P/E),NSE100 Index-Price to Book Ratio,NSE100 Index-P/S RATIO,NSE100 Index-Dividend Yield (Actuals),NIFTY Index-P/S Ratio,NIFTY Index-P/E ratio
5153,2016-05-10,84362.0101,2671300,2.74,19.05,7.427,7.441,7.351,7.257,7.043,6.5,8.2934,137326,66.6787,121.41,383.41,94.29,6.68,6.7,16.4898,13.996,17.272,14.2386,103.998,6.0,-34.49,7.0,9.8,12.76,-111.8,97.65,361995,284.44,10494.49,68910,0.619,135222.6,6.0,20.8379,20.749,2.4963,2.5722,774.6742,1.5307,1.7072,1.561,1.5424,28.4795,6.5375,3.8722,1.1205,17.2542,1.9924,1.2686,1.8699,26.5178,2.455,1.5494,1.4596,49.2888,1.3728,0.7623,1.3607,19.9494,2.6353,1.6697,1.53,1.7508,19.3911
5154,2016-05-11,85020.1195,2671300,2.72,18.91,7.427,7.43,7.341,7.244,7.025,6.5,8.298,137326,66.565,766.8,-323.56,93.823,6.685,6.705,16.4286,13.9627,17.1841,14.1697,103.7209,6.0,-34.49,7.0,9.8,12.76,-111.8,97.65,361995,284.44,10494.49,68910,0.619,135222.6,6.0,20.721,20.6404,2.4867,2.5627,774.3766,1.5224,1.6973,1.5474,1.529,28.4572,6.5308,3.8689,1.1216,17.119,1.9769,1.2589,1.8845,26.307,2.459,1.5078,1.4572,22.9918,1.3716,0.7616,1.2771,19.8722,2.6246,1.6626,1.5362,1.7424,19.2958
5155,2016-05-12,84358.5882,2671300,2.74,19.07,7.424,7.415,7.318,7.232,7.018,6.5,8.2949,137326,66.625,151.59,51.25,94.15,6.685,6.71,16.5823,14.0888,17.3518,14.2907,103.8288,6.0,-34.49,7.0,9.8,12.76,-111.8,97.65,361995,284.44,10494.49,68910,0.619,135222.6,6.0,20.9149,20.8246,2.5058,2.5814,777.1399,1.5312,1.7064,1.5545,1.5355,28.9158,6.5702,3.8934,1.1149,17.2527,1.9918,1.2686,1.8705,26.6011,2.4761,1.5005,1.4471,22.9511,1.3856,0.7742,1.2643,20.0574,2.6434,1.6747,1.5253,1.7542,19.4632
5156,2016-05-13,85305.0883,2637460,2.71,18.8,7.449,7.432,7.341,7.243,7.042,6.5,8.2991,137326,66.775,383.08,1601.51,94.608,6.695,6.72,16.4246,13.9759,17.2274,14.1804,104.0245,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,361027,284.44,10494.49,68910,0.619,135222.6,6.0,21.0669,20.9526,2.4843,2.5586,782.3693,1.5103,1.6804,1.5249,1.5069,28.5631,6.4907,3.8474,1.1285,17.0874,1.972,1.2561,1.8893,26.706,2.4619,1.4637,1.4555,25.6394,1.3809,0.7342,1.2686,20.08,2.6154,1.6465,1.5416,1.7215,19.5153
5157,2016-05-14,85305.0883,2637460,2.71,18.8,7.449,7.432,7.341,7.243,7.042,6.5,8.2991,137326,66.775,383.08,1601.51,94.608,6.695,6.72,16.4246,13.9759,17.226,14.1804,104.0245,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,361027,284.44,10494.49,68910,0.619,135222.6,6.0,21.0605,20.9481,2.4843,2.5586,782.5856,1.5101,1.6799,1.5245,1.5068,28.5631,6.4907,3.8474,1.1285,17.0874,1.972,1.2561,1.8893,26.7132,2.4619,1.464,1.4555,25.605,1.3809,0.7346,1.2686,20.0806,2.6154,1.6466,1.5416,1.7215,19.5153
5158,2016-05-15,85305.0883,2637460,2.71,18.8,7.449,7.432,7.341,7.243,7.042,6.5,8.2991,137326,66.775,383.08,1601.51,94.608,6.695,6.72,16.4277,13.9776,17.2288,14.182,104.0245,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,361027,284.44,10494.49,68910,0.619,135222.6,6.0,21.0605,20.948,2.4843,2.5586,782.5871,1.5101,1.6799,1.5245,1.5068,28.5631,6.4907,3.8474,1.1285,17.0874,1.972,1.2561,1.8893,26.7132,2.4619,1.464,1.4555,25.605,1.3809,0.7346,1.2686,20.0806,2.6154,1.6466,1.5416,1.7215,19.5153
5159,2016-05-16,85159.2992,2637460,2.72,18.93,7.454,7.434,7.339,7.23,7.055,6.5,8.3199,137326,66.805,-152.14,-96.51,94.572,6.7,6.73,16.4854,13.9942,17.2902,14.2337,104.0443,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,361027,284.44,10494.49,68910,0.619,135222.6,6.0,21.1414,21.0163,2.4955,2.5687,782.7344,1.5123,1.6799,1.5256,1.5089,28.7955,6.5425,3.8798,1.1196,17.0907,1.9767,1.2585,1.8847,26.4849,2.4691,1.4419,1.4512,25.5602,1.3803,0.735,1.2662,20.1829,2.6281,1.6481,1.5342,1.7311,19.6309
5160,2016-05-17,85472.3227,2637460,2.74,19.01,7.453,7.433,7.34,7.233,7.033,6.5,8.2895,137326,66.875,272.16,131.95,94.548,6.7,6.73,16.5399,14.0486,17.3347,14.2676,104.129,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,361027,284.44,10494.49,68910,0.619,135222.6,6.0,21.2393,21.1178,2.5031,2.577,782.7338,1.5161,1.6836,1.5267,1.5099,28.9734,6.5776,3.9046,1.1136,17.1462,1.9831,1.2625,1.8787,26.5815,2.4723,1.444,1.4493,25.6137,1.3844,0.7393,1.2624,20.2537,2.6368,1.6538,1.533,1.7377,19.7065
5161,2016-05-18,84498.5335,2637460,2.72,18.91,7.474,7.459,7.364,7.259,7.049,6.5,8.2903,137326,66.985,40.08,-4.54,95.08,6.7,6.75,16.5293,14.051,17.309,14.2547,104.2433,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,361027,284.44,10494.49,68910,0.619,135222.6,6.0,21.3246,21.2119,2.4994,2.5738,783.031,1.5074,1.6729,1.5149,1.4982,28.8683,6.5544,3.8904,1.1184,17.0871,1.9807,1.2621,1.8809,26.4541,2.4721,1.4471,1.4494,25.744,1.3885,0.7412,1.2587,20.3292,2.6311,1.6371,1.5363,1.7153,19.8185
5162,2016-05-19,84635.7132,2637460,2.67,18.58,7.471,7.46,7.352,7.249,7.047,6.5,8.2899,137326,67.3675,1051.0,340.71,95.287,6.69,6.76,16.3522,13.8896,17.1076,14.0977,103.6972,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,361027,284.44,10494.49,68910,0.619,135222.6,6.0,21.0433,20.8951,2.4706,2.5447,785.7703,1.4913,1.6547,1.4989,1.4824,28.5439,6.4864,3.8505,1.1301,16.8429,1.9524,1.2441,1.9082,26.1522,2.4445,1.4309,1.4658,26.2645,1.3738,0.7442,1.2721,20.0994,2.6018,1.6189,1.5536,1.6965,19.5959
5163,2016-05-20,84457.2366,2637460,2.66,18.47,7.478,7.459,7.368,7.242,7.045,6.5,8.2953,137326,67.4475,357.45,-692.37,95.334,6.68,6.75,16.2835,13.8151,17.0271,14.0316,104.0029,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,360905,284.44,10494.49,68910,0.619,135222.6,6.0,21.0334,20.8733,2.4587,2.5317,784.7101,1.4855,1.6462,1.4882,1.4732,26.9078,6.1395,3.6971,1.1376,16.7759,1.9441,1.2402,1.9163,26.9692,2.4325,1.4077,1.473,25.7603,1.3587,0.7352,1.2863,20.0213,2.5897,1.6122,1.5609,1.69,19.5255
5164,2016-05-21,84457.2366,2637460,2.66,18.47,7.478,7.459,7.368,7.242,7.045,6.5,8.2953,137326,67.4475,357.45,-692.37,95.334,6.68,6.75,16.2828,13.8152,17.0268,14.0317,104.0029,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,360905,284.44,10494.49,68910,0.619,135222.6,6.0,21.032,20.8737,2.4587,2.5317,784.6024,1.4855,1.6462,1.4883,1.4731,26.9078,6.1395,3.6971,1.1376,16.7759,1.9441,1.2402,1.9163,26.9692,2.4325,1.4077,1.473,25.7021,1.3587,0.7357,1.2863,20.0213,2.5897,1.6123,1.5609,1.6901,19.5255
5165,2016-05-22,84457.2366,2637460,2.66,18.47,7.478,7.459,7.368,7.242,7.045,6.5,8.2953,137326,67.4475,357.45,-692.37,95.334,6.68,6.75,16.2924,13.8205,17.0288,14.034,104.0029,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,360905,284.44,10494.49,68910,0.619,135222.6,6.0,21.0301,20.8717,2.4587,2.5317,784.6075,1.4853,1.646,1.4881,1.473,26.9078,6.1395,3.6971,1.1376,16.7759,1.9441,1.2402,1.9163,26.9692,2.4325,1.4065,1.473,25.7021,1.3587,0.7357,1.2863,20.0191,2.5897,1.612,1.5609,1.6901,19.5266
5166,2016-05-23,84250.9163,2637460,2.65,18.43,7.466,7.452,7.349,7.24,7.049,6.5,8.3124,137326,67.4962,400.22,-35.96,95.231,6.68,6.735,16.2529,13.8031,16.9826,14.0188,104.0075,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,360905,284.44,10494.49,68910,0.619,135222.6,6.0,20.9119,20.7581,2.4527,2.5247,785.5931,1.4761,1.6347,1.4786,1.4638,26.803,6.1154,3.6821,1.1323,16.6515,1.9384,1.2358,1.922,26.8968,2.4254,1.4026,1.4794,25.2892,1.3543,0.7193,1.291,19.9183,2.5835,1.6074,1.5616,1.6851,19.4188
5167,2016-05-24,83003.3224,2637460,2.65,18.42,7.465,7.456,7.351,7.242,7.046,6.5,8.3049,137326,67.755,872.57,-801.45,95.571,6.68,6.755,16.2945,13.8253,17.0088,14.0402,103.9888,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,360905,284.44,10494.49,68910,0.619,135222.6,6.0,21.0822,20.935,2.4534,2.526,785.0589,1.474,1.6317,1.4751,1.4602,26.8433,6.1217,3.6831,1.1325,16.7074,1.9449,1.24,1.9155,28.5743,2.4215,1.3843,1.4818,24.8826,1.3442,0.7149,1.3007,20.1239,2.5876,1.6012,1.5591,1.7275,19.6876
5168,2016-05-25,82382.2129,2637460,2.72,18.92,7.464,7.453,7.353,7.242,7.081,6.5,8.3118,137326,67.335,422.07,509.55,95.354,6.69,6.77,16.6433,14.1078,17.3693,14.329,104.3904,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,360905,284.44,10494.49,68910,0.619,135222.6,6.0,21.5299,21.5615,2.6039,2.6382,794.4527,1.6397,1.6565,1.5455,1.5296,27.867,6.2384,3.7285,1.1113,16.862,2.0764,1.375,1.8776,28.5515,2.5978,1.457,1.4676,25.3714,1.3574,0.7282,1.2794,20.5006,2.7463,1.6739,1.5256,1.7841,20.1488
5169,2016-05-26,81657.7832,2637460,2.78,19.33,7.469,7.453,7.352,7.242,7.053,6.5,8.322,137326,67.1775,436.07,720.35,95.168,6.68,6.76,16.8827,14.3112,17.5926,14.5289,104.8587,6.0,-34.49,7.0,10.2,12.21,-111.8,97.65,360905,284.44,10494.49,68910,0.619,135222.6,6.0,21.7997,21.8391,2.6418,2.6793,792.2173,1.6604,1.678,1.5671,1.5503,28.1834,6.3077,3.7709,1.0991,17.0902,2.1135,1.398,1.8467,28.8956,2.6239,1.4764,1.453,25.6488,1.3697,0.7376,1.269,20.7778,2.7905,1.7007,1.5014,1.8131,20.4242
5170,2016-05-27,81311.1425,2654660,2.82,19.61,7.471,7.454,7.349,7.234,7.046,6.5,8.3103,137326,67.035,325.74,658.04,95.521,6.675,6.755,17.0772,14.4602,17.8297,14.6633,104.9998,6.0,-34.49,7.0,9.9,12.19,-111.8,97.65,360194,284.44,10494.49,68910,0.619,135222.6,6.0,21.9699,22.0545,2.6661,2.703,810.7772,1.6682,1.6771,1.5297,1.5179,28.6296,6.4078,3.8308,1.0819,16.9754,2.1332,1.3562,1.8255,29.3702,2.6604,1.4221,1.433,27.5667,1.3638,0.7348,1.2609,20.8967,2.8171,1.6493,1.482,1.7675,20.7209
5171,2016-05-28,81311.1425,2654660,2.82,19.61,7.471,7.454,7.349,7.234,7.046,6.5,8.3103,137326,67.035,325.74,658.04,95.521,6.675,6.755,17.0911,14.4783,17.853,14.6814,104.9998,6.0,-34.49,7.0,9.9,12.19,-111.8,97.65,360194,284.44,10494.49,68910,0.619,135222.6,6.0,21.9348,22.0518,2.6619,2.6983,813.9364,1.6675,1.6691,1.5233,1.5175,28.6296,6.4078,3.8308,1.0819,16.9754,2.1332,1.3562,1.8255,29.7975,2.6604,1.4237,1.433,28.2742,1.3508,0.7337,1.2609,20.8244,2.8171,1.6504,1.482,1.7688,20.6593
5172,2016-05-29,81311.1425,2654660,2.82,19.61,7.471,7.454,7.349,7.234,7.046,6.5,8.3103,137326,67.035,325.74,658.04,95.521,6.675,6.755,17.0962,14.4866,17.8569,14.6895,104.9998,6.0,-34.49,7.0,9.9,12.19,-111.8,97.65,360194,284.44,10494.49,68910,0.619,135222.6,6.0,21.9444,22.0627,2.6619,2.6983,814.1412,1.6674,1.6691,1.5235,1.5176,28.6296,6.4078,3.8308,1.0819,16.9754,2.1332,1.3562,1.8255,29.7975,2.6604,1.4237,1.433,28.2625,1.3508,0.734,1.2609,20.8354,2.8171,1.6505,1.482,1.7689,20.6721
5173,2016-05-30,80979.1034,2654660,2.82,19.56,7.461,7.451,7.345,7.222,7.046,6.5,8.3074,137326,67.1687,164.05,389.52,95.521,6.68,6.76,17.1786,14.5067,17.9055,14.7066,104.9998,6.0,-34.49,7.0,9.9,12.19,-111.8,97.65,360194,284.44,10494.49,68910,0.619,135222.6,6.0,22.5033,22.5937,2.6446,2.6863,816.2942,1.6624,1.6665,1.5214,1.5152,28.6458,6.4029,3.8324,1.1007,16.9985,2.1495,1.372,1.8429,29.9643,2.6696,1.429,1.4334,50.8599,1.3561,0.7201,1.2549,20.8839,2.7902,1.6568,1.5145,1.7763,20.7056
5174,2016-05-31,81725.4863,2654660,2.81,19.54,7.472,7.493,7.353,7.222,7.046,6.5,8.3149,91660,67.26,841.21,19.66,95.891,6.68,6.76,17.1106,14.4767,17.8782,14.6717,105.1388,7.3,-68.45,7.0,9.9,12.19,-107.7,100.12,360194,285.29,10494.49,68910,0.619,135222.6,6.0,22.5044,22.6323,2.6407,2.6799,816.0031,1.6599,1.6538,1.5106,1.5129,28.3436,6.3354,3.7919,1.1125,16.9651,2.1453,1.3693,1.8465,30.1983,2.6648,1.4242,1.4362,51.839,1.3551,0.7207,1.2558,20.8301,2.783,1.6525,1.5184,1.7724,20.659
5175,2016-06-01,81799.9316,2654660,2.81,19.5,7.488,7.477,7.369,7.23,7.048,6.5,8.3395,91660,67.4525,15.84,343.56,95.455,6.69,6.79,17.1767,12.7302,17.8857,14.7001,104.5946,7.3,-68.45,7.0,9.9,12.19,-107.7,100.12,360194,285.29,10494.49,68910,0.619,135222.6,6.0,22.5252,22.6703,2.6432,2.6844,816.0031,1.6614,1.6566,1.5126,1.5138,28.5653,6.3849,3.8216,1.0917,16.9809,2.1473,1.3705,1.7817,30.1087,2.6569,1.4167,1.4405,52.0317,1.3599,0.7214,1.2514,20.875,2.789,1.6561,1.5045,1.7767,20.7093
5176,2016-06-02,81468.7831,2654660,2.83,19.64,7.484,7.471,7.353,7.224,7.044,6.5,8.3499,91660,67.29,-203.74,602.92,95.564,6.685,6.795,17.2422,12.7933,17.947,14.7548,104.9319,7.3,-68.45,7.0,9.9,12.19,-107.7,100.12,360194,285.29,10494.49,68910,0.619,135222.6,6.0,22.633,22.7838,2.6557,2.6977,816.0607,1.6693,1.6648,1.5201,1.5209,28.715,6.4171,3.8409,1.0862,17.0571,2.1569,1.3767,1.7737,30.3069,2.6744,1.4259,1.4311,52.1058,1.3618,0.7224,1.256,20.9818,2.8031,1.6645,1.4969,1.7851,20.8094
5177,2016-06-03,83023.088,2654660,2.82,19.62,7.489,7.472,7.351,7.227,7.038,6.5,8.3603,91660,67.26,-154.15,1611.8,94.029,6.68,6.785,17.2643,12.7709,17.9541,14.7594,104.4633,7.3,-68.45,7.0,9.9,12.19,-107.7,100.12,363465,285.29,10494.49,68910,0.619,135222.6,6.0,22.6227,22.769,2.6544,2.696,816.0607,1.6685,1.6637,1.5191,1.5202,28.6417,6.4007,3.8311,1.089,17.075,2.1592,1.3781,1.7588,30.2748,2.6715,1.4244,1.4326,51.9522,1.3577,0.7202,1.2598,20.9868,2.8038,1.6649,1.4887,1.7855,20.8141
5178,2016-06-04,83023.088,2654660,2.82,19.62,7.489,7.472,7.351,7.227,7.038,6.5,8.3603,91660,67.26,-154.15,1611.8,94.029,6.68,6.785,17.2643,12.7709,17.9541,14.7595,104.4633,7.3,-68.45,7.0,9.9,12.19,-107.7,100.12,363465,285.29,10494.49,68910,0.619,135222.6,6.0,22.6227,22.7691,2.6544,2.696,816.0607,1.6685,1.6637,1.5191,1.5202,28.6417,6.4007,3.8311,1.089,17.075,2.1592,1.3781,1.7588,30.2748,2.6715,1.4244,1.4326,51.9539,1.3577,0.7202,1.2598,20.9868,2.8038,1.6649,1.4887,1.7855,20.8141
5179,2016-06-05,83023.088,2654660,2.82,19.62,7.489,7.472,7.351,7.227,7.038,6.5,8.3603,91660,67.26,-154.15,1611.8,94.029,6.68,6.785,17.2661,12.7553,17.9554,14.7607,104.4633,7.3,-68.45,7.0,9.9,12.19,-107.7,100.12,363465,285.29,10494.49,68910,0.619,135222.6,6.0,22.6227,22.7691,2.6544,2.696,816.0607,1.6685,1.6637,1.5191,1.5202,28.6417,6.4007,3.8311,1.089,17.075,2.1592,1.3781,1.7588,30.2748,2.6715,1.4244,1.4326,51.9539,1.3577,0.7202,1.2598,20.9868,2.8038,1.6649,1.4887,1.7855,20.8141
5180,2016-06-06,83194.088,2654660,2.83,19.68,7.473,7.458,7.335,7.215,7.036,6.5,8.3395,91660,66.9775,-31.34,65.21,93.902,6.66,6.75,17.2135,12.7026,17.9184,14.7319,104.6421,7.3,-68.45,7.0,9.9,12.19,-107.7,100.12,363465,285.29,10494.49,68910,0.619,135222.6,6.0,22.5962,22.7359,2.6504,2.6911,816.0607,1.666,1.6607,1.5163,1.5179,28.4794,6.3645,3.8094,1.1134,17.0528,2.1564,1.3763,1.769,30.2469,2.6691,1.4231,1.4339,52.0695,1.3607,0.7218,1.2558,20.9264,2.7957,1.6601,1.5085,1.7812,20.7641
5181,2016-06-07,82921.4864,2654660,2.87,19.91,7.483,7.461,7.332,7.219,7.036,6.5,8.4225,91660,66.775,92.52,543.06,93.828,6.67,6.76,17.3838,12.7861,18.0709,14.8517,104.8141,7.3,-68.45,7.0,9.9,12.19,-107.7,100.12,363465,285.29,10494.49,68910,0.619,135222.6,6.0,22.8123,22.9615,2.6545,2.6955,816.0809,1.6938,1.6894,1.553,1.5536,28.6458,6.4017,3.8317,1.1069,17.1602,2.168,1.3919,1.7595,30.3365,2.6768,1.4272,1.4298,52.584,1.3742,0.729,1.2435,21.161,2.7933,1.7068,1.4974,1.8402,21.0248
5182,2016-06-08,83951.2834,2654660,2.87,19.94,7.49,7.461,7.333,7.214,7.024,6.5,8.3706,91660,66.6512,-123.68,540.58,93.59,6.68,6.77,17.4031,12.798,18.1072,14.881,104.736,7.3,-68.45,7.0,9.9,12.19,-107.7,100.12,363465,285.29,10494.49,68910,0.619,135222.6,6.0,22.8984,23.0203,2.6599,2.7024,816.0809,1.6973,1.6937,1.557,1.557,28.6687,6.4068,3.8347,1.1061,17.1942,2.1723,1.3947,1.756,30.4929,2.6906,1.4346,1.4224,53.1949,1.3901,0.7374,1.2292,21.1915,2.7973,1.7093,1.4952,1.8417,21.0416
5183,2016-06-09,84760.6976,2654660,2.84,19.73,7.487,7.454,7.317,7.2,7.014,6.5,8.3499,91660,66.72,-212.12,263.39,93.953,6.68,6.75,17.2597,12.7147,17.9956,14.7818,104.7608,7.3,-68.45,7.0,9.9,12.19,-107.7,100.12,363465,285.29,10494.49,68910,0.619,135222.6,6.0,22.7598,22.8733,2.6439,2.6851,816.0825,1.687,1.6829,1.5471,1.5476,28.3921,6.345,3.7977,1.1171,17.0288,2.1514,1.3812,1.7645,30.3492,2.6779,1.4278,1.4292,53.2596,1.392,0.7384,1.2291,21.031,2.7762,1.6963,1.5039,1.8262,20.865
5184,2016-06-10,85253.932,2656370,2.82,19.62,7.492,7.45,7.31,7.202,7.019,6.5,8.3499,91660,66.7587,127.3,219.1,94.571,6.675,6.76,17.1891,12.6627,17.8861,14.7961,104.8328,7.3,-68.45,7.0,10.1,12.59,-107.7,100.12,363234,285.29,10494.49,68910,0.619,135222.6,6.0,22.6725,22.7875,2.6337,2.6751,816.1048,1.6806,1.6766,1.5413,1.5416,28.2681,6.3172,3.7811,1.122,16.9474,2.1411,1.3746,1.7729,30.2274,2.6673,1.4221,1.4349,53.2181,1.3909,0.7378,1.2389,20.9413,2.7643,1.6891,1.5103,1.8187,20.7797
5185,2016-06-11,85253.932,2656370,2.82,19.62,7.492,7.45,7.31,7.202,7.019,6.5,8.3499,91660,66.7587,127.3,219.1,94.571,6.675,6.76,17.1891,12.6627,17.8861,14.7961,104.8328,7.3,-68.45,7.0,10.1,12.59,-107.7,100.12,363234,285.29,10494.49,68910,0.619,135222.6,6.0,22.6725,22.7875,2.6337,2.6751,816.1048,1.6806,1.6766,1.5413,1.5416,28.2681,6.3172,3.7811,1.122,16.9474,2.1411,1.3746,1.7729,30.2274,2.6673,1.4221,1.4349,53.2181,1.3909,0.7378,1.2389,20.9413,2.7643,1.6891,1.5103,1.8187,20.7797
5186,2016-06-12,85253.932,2656370,2.82,19.62,7.492,7.45,7.31,7.202,7.019,6.5,8.3499,91660,66.7587,127.3,219.1,94.571,6.675,6.76,17.1888,12.661,17.8852,14.7956,104.8328,7.3,-68.45,7.0,10.1,12.59,-107.7,100.12,363234,285.29,10494.49,68910,0.619,135222.6,6.0,22.6725,22.7875,2.6337,2.6751,816.1048,1.6806,1.6766,1.5413,1.5416,28.2681,6.3172,3.7811,1.122,16.9474,2.1411,1.3746,1.7729,30.2274,2.6673,1.4221,1.4349,53.2181,1.3909,0.7378,1.2389,20.9413,2.7643,1.6891,1.5103,1.8187,20.7797
5187,2016-06-13,86261.0103,2656370,2.79,19.36,7.524,7.477,7.341,7.223,7.023,6.5,8.381,91660,67.14,-84.04,357.82,94.362,6.685,6.765,17.0649,12.562,17.7585,14.6926,104.5477,7.3,-68.45,7.0,10.1,12.59,-107.7,100.12,363234,285.29,10494.49,68910,0.619,135222.6,6.0,22.5197,22.6313,2.6159,2.6567,816.1048,1.6692,1.6651,1.5307,1.5312,28.2039,6.3029,3.7725,1.1246,16.7812,2.1201,1.3612,1.7905,30.0767,2.654,1.415,1.4421,53.0907,1.3875,0.736,1.2419,20.7895,2.7442,1.6769,1.5214,1.8056,20.6287
5188,2016-06-14,86530.0884,2656370,2.78,19.32,7.519,7.466,7.331,7.208,7.01,6.5,8.381,91660,67.265,195.89,-92.26,94.928,6.69,6.78,17.0671,12.5151,17.7738,14.6998,104.6848,7.3,-68.45,7.0,10.1,12.59,-107.7,100.12,363234,285.29,10494.49,68910,0.619,135222.6,6.0,22.5432,22.6671,2.6184,2.6601,816.2144,1.6708,1.667,1.5325,1.5327,28.2008,6.3022,3.7721,1.1247,16.7742,2.1193,1.3606,1.7912,30.132,2.6588,1.4176,1.4439,53.5744,1.3954,0.7401,1.2348,20.7927,2.7447,1.6771,1.5211,1.8052,20.6243
5189,2016-06-15,86643.6978,2656370,2.82,19.6,7.517,7.456,7.33,7.204,6.998,6.5,8.381,91660,67.1525,372.97,-80.5,94.61,6.69,6.78,17.2813,12.6765,17.9566,12.7623,104.8867,7.3,-68.45,7.0,10.1,12.59,-107.7,100.12,363234,285.29,10494.49,68910,0.619,135222.6,6.0,22.7709,22.9046,2.6449,2.688,816.2144,1.6877,1.6845,1.5486,1.5481,28.3279,6.3306,3.7891,1.1196,16.9937,2.147,1.3784,1.7681,30.308,2.6744,1.4259,1.43,54.0755,1.4081,0.7468,1.2648,21.0276,2.7757,1.6961,1.5041,1.8269,20.8729
5190,2016-06-16,86048.9165,2656370,2.79,19.42,7.507,7.448,7.321,7.193,7.001,6.5,8.3499,91660,67.2762,-233.44,-108.21,94.569,6.7,6.765,17.1392,12.5901,17.8373,12.6757,104.6361,7.3,-68.45,7.0,10.1,12.59,-107.7,100.12,363234,285.29,10494.49,68910,0.619,135222.6,6.0,22.6216,22.7539,2.6275,2.6703,816.2152,1.6766,1.6734,1.5384,1.538,28.1906,6.2999,3.7708,1.1279,16.8933,2.1343,1.3703,1.7786,30.1962,2.6645,1.4206,1.4353,53.8557,1.4024,0.7438,1.2699,20.8812,2.7563,1.6843,1.516,1.8123,20.7054
